,brand,url,label,website_active
1178,millet,https://millet-mountain.com,NOT,False
1179,millican,https://homeofmillican.com,SUS,True
1180,mimi & bart,https://mimiandbart.com/,SUS,True
1181,mimycri,https://mimycri.de,SUS,True
1182,minimum,https://minimumfashion.com,NOT,True
1183,minnetonka,https://minnetonkamoccasin.com,NOT,True
1184,minuit sur terre,http://minuitsurterre.com,SUS,True
1185,mipacha,https://mipacha.com,SUS,True
1186,misericordia,http://misionmisericordia.com,SUS,True
1187,miss candyfloss,http://miss-candyfloss.com,NOT,True
1188,miss etam,https://missetam.nl,NOT,True
1189,miss goodlife,https://miss-goodlife.de/,SUS,True
1190,miss green,https://missgreen.nl,SUS,True
1191,miss sixty,https://misssixty.com,NOT,True
1192,missoni,https://missoni.com,NOT,False
1193,miu miu,https://miumiu.com,NOT,True
1194,mizuno,https://mizuno.com,NOT,True
1195,mjus,https://mjus-shoes.com,NOT,True
1196,mly,https://mly.nl,SUS,True
1197,mmx,https://mmxgermany.com,NOT,True
1198,mo,https://mo-co.com,NOT,False
1199,mobo,https://mobosfashion.com,NOT,True
1200,modström,https://modstrom.com/en,NOT,True
1201,molo,https://molo.com,SUS,True
1202,moma,https://moma.org,NOT,True
1203,momoc,https://momocshoes.com,SUS,True
1204,monkee genes,https://monkeegenes.com,SUS,True
1205,monki,https://monki.com,SUS,True
1206,monnalisa,http://monnalisa.eu,NOT,True
1207,mons royale,https://monsroyale.com,SUS,True
1208,monsieur poulet,http://monsieurpoulet.com,SUS,True
1209,monsoon,https://uk.monsoon.co.uk,NOT,True
1210,mont blanc,https://montblanc.com,NOT,False
1211,monta juniors,https://montajuniors.com,SUS,True
1212,montane,https://montane.co.uk,NOT,True
1213,montura,https://www.monturastore.com,NOT,False
1214,moon boot,https://moonboot.nl/,NOT,False
1215,moran,https://sophiemoran.com,SUS,True
1216,more & more,https://more-and-more.de,NOT,True
1217,moreschi,https://moreschi.it,NOT,True
1218,morethanhip,https://morethanhip.com,SUS,True
1219,morgan de toi,http://morgandetoi.co.uk,NOT,True
1220,morotai,https://morotai.de,NOT,True
1221,morris,https://www.philipmorrisdirect.co.uk,NOT,True
1222,mos mosh,https://mosmosh.com,NOT,True
1223,moschino,https://www.moschino.com,NOT,True
1224,moss copenhagen,https://mosscopenhagen.com,NOT,True
1225,motel,https://motelrocks.com,NOT,True
1226,mother,https://motherdenim.com,NOT,True
1227,mountain equipment,https://mountain-equipment.co.uk,NOT,True
1228,moves,https://movesshop.com,NOT,True
1229,mr bear family,https://mrbearfamily.com,SUS,True
1230,mr. manchette,https://mrmanchette.be,SUS,True
1231,mrp,https://mrp.com,SUS,True
1232,ms mode,https://msmode.nl,NOT,True
1233,ms. bay,https://ms-bay.com,SUS,True
1234,msgm,https://msgm.it,NOT,True
1235,muchachomalo,https://muchachomalo.com,NOT,True
1236,mud jeans,https://mudjeans.eu,SUS,True
1237,mudd & water,https://muddandwater.com/,SUS,True
1238,mufflon,https://mufflon.com,SUS,True
1239,muji,https://muji.eu,NOT,True
1240,muki,https://mukistore.com,NOT,True
1241,mum & co,https://mumand.co/,SUS,True
1242,mustang,http://uk.mustang-shoes.eu,NOT,False
1243,mwm,https://modwavemovement.com/,NOT,True
1244,my magic mud,https://mymagicmud.com,SUS,True
1245,mymarini,https://mymarini.com,SUS,True
1246,mymo,https://mymoshop.de,SUS,True
1247,myomy,https://myomydogoods.com,SUS,True
1248,mywalit,https://mywalit.com,SUS,True
1249,na-kd,https://na-kd.com,SUS,True
1250,nadadelazos,https://nadadelazos.com,SUS,True
1251,nae vegan,https://nae-vegan.com,SUS,True
1252,naf naf,https://nafnaf.com,NOT,True
1253,name it,https://nameit.com,NOT,False
1254,nanga,https://nanga.jp,SUS,True
1255,nanso,https://nansocanada.com,NOT,True
1256,naomi rachel timan,https://naomiracheltiman.com,SUS,True
1257,napapijri,https://napapijri.com,NOT,False
1258,nasty gal,https://nastygal.com,NOT,True
1259,nat-2,https://nat-2.eu/,SUS,True
1260,nathalie vleeschouwer,https://nathalievleeschouwer.be,SUS,True
1261,national geographic,https://shop.nationalgeographic.com,NOT,True
1262,native shoes,https://nativeshoes.com,SUS,True
1263,native souls,https://nativesouls.de,SUS,True
1264,native youth,https://native-youth.com,SUS,False
1265,natura,https://naturaselection.com,NOT,True
1266,naturalmente,https://naturalmente-fashion.de,SUS,True
1267,natureally,http://www.natureally.eu,SUS,True
1268,naturtex,https://naturtex.es,SUS,True
1269,nautica,https://nautica.com,NOT,True
1270,navyboot,https://navyboot.com,NOT,False
1271,nefertiti workshop,https://nefertitiworkshop.com,SUS,True
1272,neil barrett,https://neilbarrett.com,NOT,True
1273,neon moon,https://neonmoon.co,SUS,False
1274,neuw,https://neuwdenim.com,NOT,True
1275,new balance,https://newbalance.com,NOT,True
1276,new era,https://neweracap.com,NOT,True
1277,new look,https://newlook.com,NOT,False
1278,new yorker,https://newyorker.de,NOT,True
1279,newline,https://newlinesport.com,SUS,False
1280,newton,https://newtonapparel.com,SUS,True
1281,next,https://nextdirect.com,NOT,False
1282,nhncd,https://nhncd.nl,SUS,True
1283,nialaya,https://nialaya.com,NOT,True
1284,nicce,https://nicceclothing.com,SUS,True
1285,nice things,https://nicethingspalomas.com,NOT,False
1286,nice to meet me,https://nicetomeetme.at,SUS,True
1287,nidecker,https://nidecker.com,NOT,True
1288,nife,http://www.nife.polfirms.com,NOT,True
1289,night addict,https://nightaddict.com,NOT,True
1290,nightire,https://nightire.com,SUS,True
1291,nightswim,https://nightswimbrand.com,SUS,True
1292,nii,https://niihai.com,SUS,True
1293,nike,https://nike.com,SUS,True
1294,nine to five,https://ninetofive.biz,SUS,True
1295,nine west,https://ninewest.com,NOT,True
1296,nisolo,https://nisolo.com,SUS,True
1297,nitro,https://nitrousa.com,SUS,True
1298,nitrobags,https://nitrobags.com,SUS,True
1299,nixon,https://nixon.com,NOT,True
1300,niyama,https://niyamasol.com,SUS,True
1301,nn07,https://nn07.com,NOT,True
1302,no nasties,https://nonasties.in,SUS,True
1303,no. 1 como,https://no1como.com,NOT,True
1304,noah,https://noahny.com,SUS,True
1305,nobis,https://nobis.com,NOT,True
1306,nobrand,https://nobrand.pt,NOT,True
1307,noclaim,https://noclaimlifestyle.com,NOT,True
1308,noire line,https://noireline.com/,NOT,True
1309,noisy may,https://noisymay.com,NOT,False
1310,nooboo,https://nooboo.co,SUS,True
1311,nordcap,https://nordcap-sport.com,NOT,True
1312,nordgreen,https://nordgreen.com,SUS,True
1313,nordstrom,https://nordstrom.com,NOT,True
1314,nordwarts,https://nordwarts.de,SUS,True
1315,norr,http://norrofficial.com,SUS,True
1316,north 56°4,https://north56-4.com,SUS,True
1317,northskull,https://northskull.com,NOT,True
1318,nosh,https://nosh.fi,NOT,True
1319,noumenon,https://nou-menon.com,SUS,True
1320,nowa,https://nowathelabel.com,SUS,True
1321,nowadays,https://nowadays.com,SUS,True
1322,nudie jeans,https://nudiejeans.com,SUS,True
1323,nukleus,https://nukleusshop.com,SUS,True
1324,nulla nomen,http://www.nullanomen.com,SUS,True
1325,nurmi,https://nurmiclothing.com,SUS,True
1326,nuuwaï,https://nuuwai.de,SUS,True
1327,näz,https://naz.pt/,SUS,True
1328,o my bag,https://omybag.nl,SUS,True
1329,o'neill,https://oneill.com,NOT,True
1330,oakley,https://oakley.com,NOT,False
1331,oakwood,https://oakwood.fr,NOT,True
1332,oas,https://oascompany.com,NOT,True
1333,object,https://objectci.com,NOT,False
1334,odd molly,https://oddmolly.com,NOT,True
1335,odlo,https://odlo.com,NOT,True
1336,office,https://office.co.uk,NOT,True
1337,oger,https://oger.nl,NOT,False
1338,ognx,https://ognx.com,SUS,True
1339,ohmme,https://ohmme.com,SUS,False
1340,oilily,https://oilily.com,NOT,True
1341,ok yo,https://okyo.fashion,NOT,False
1342,okaidi,https://www.okaidi.com,NOT,False
1343,oldskull,https://oldskullstore.com,SUS,True
1344,oliberté,https://oliberte.com,SUS,True
1345,olive,https://oliveclothing.com,NOT,True
1346,oliveda,https://www.oliveda.com,NOT,True
1347,olly,https://ollyltd.com/,SUS,True
1348,olymp,https://olymp.com,NOT,True
1349,on,https://on-running.com,NOT,True
1350,one teaspoon,https://oneteaspoon.com.au,SUS,False
1351,one we like,https://onewelike.com,SUS,True
1352,onepiece,https://onepiece.com,SUS,True
1353,onitsuka tiger,https://onitsukatiger.com,NOT,False
1354,only,https://only.com,NOT,False
1355,onno,https://onno.com,SUS,True
1356,ontour,https://ontour.nl,NOT,True
1357,onzie,https://onzie.com,SUS,True
1358,oodzy,https://oodzy.com,SUS,False
1359,oosc,https://oosc-clothing.com,NOT,True
1360,opposuits,https://opposuits.com,NOT,True
1361,orchestra,https://shop-orchestra.com,NOT,True
1362,orelia,https://orelia.co.uk,SUS,True
1363,organic basics,https://organicbasics.com,SUS,True
1364,organic cotton colours,https://organiccottoncolours.shop,SUS,True
1365,organic tagua jewelry,https://organictaguajewelry.com,SUS,True
1366,organication,https://organication.de,SUS,True
1367,origem,https://origem.pt,SUS,True
1368,original penguin,https://originalpenguin.com,NOT,True
1369,orsay,https://orsay.com,NOT,False
1370,osier,https://osier.studio,SUS,True
1371,osiris,https://osirisshoes.com,NOT,True
1372,oska,https://oska.com,SUS,True
1373,osprey,https://www.ospreylondon.com,NOT,True
1374,ouai,https://theouai.com,NOT,True
1375,oui,https://www.oui.com,SUS,True
1376,our legacy,https://ourlegacy.se,NOT,True
1377,outcome,https://outcomeclothing.com,SUS,False
1378,outdoor research,https://outdoorresearch.com,NOT,True
1379,outerknown,https://outerknown.com,NOT,True
1380,ovs,https://ovsfashion.com,NOT,True
1381,oxbow,https://oxbowshop.com,NOT,True
1382,oysho,https://oysho.com,NOT,True
1383,p d paola,https://pdpaola.com,NOT,True
1384,packmack,https://packmack.org,SUS,False
1385,pact,https://wearpact.com,SUS,True
1386,paddock's,https://paddocks-jeans.de,SUS,True
1387,pajar,https://pajar.com,NOT,True
1388,palladium,https://palladiumboots.com,NOT,True
1389,palmers,https://palmers.gr,SUS,False
1390,panama jack,https://panamajack.com,NOT,True
1391,panda,https://pandaclothing.co.za,SUS,True
1392,pants to poverty,https://pants2poverty.wordpress.com/about/,SUS,True
1393,papajarocks,https://papajarocks.com,SUS,True
1394,paprika,https://paprika-shopping.nl,NOT,False
1395,papu stories,https://papustories.com,SUS,True
1396,para mi,https://para-mi.com,SUS,True
1397,park authority,http://park-authority.com/,SUS,True
1398,part two,https://parttwo.com,NOT,True
1399,passionata,https://passionata.com,NOT,False
1400,patagonia,https://patagonia.com,SUS,True
1401,patrizia pepe,https://patriziapepe.com,NOT,False
1402,paul green,https://www.paulgreen-shop.de,SUS,True
1403,paul smith,https://www.paulsmith.com,SUS,True
1404,pavement,https://pavementbrands.com,NOT,True
1405,peak performance,https://peakperformance.com,NOT,True
1406,pearl izumi,https://pearlizumi.com,NOT,True
1407,pegador,https://pegadorfashion.com,NOT,True
1408,penfield,https://penfield.com,NOT,True
1409,penn,https://pennlifestyle.com,SUS,False
1410,people tree,https://peopletree.co.uk,SUS,True
1411,people wear organic,https://peoplewearorganic.de,SUS,True
1412,pep,https://www.pepandco.com,SUS,False
1413,pepavana,https://pepavana.com,SUS,True
1414,pepe jeans,https://pepejeans.com,NOT,True
1415,percy nobleman,https://percynobleman.com,SUS,True
1416,pestle & mortar,https://pestlemortarclothing.com,SUS,True
1417,peter england,https://peterengland.com,NOT,True
1418,peter hahn,https://peterhahn.co.uk,NOT,True
1419,peter kaiser,https://peterkaiser.co.uk,NOT,True
1420,peter thomas roth,https://peterthomasroth.com,NOT,True
1421,petit bateau,https://petit-bateau.co.uk,NOT,False
1422,petrol industries,https://petrolindustries.com,NOT,True
1423,peuterey,https://peuterey.com,SUS,True
1424,phil + lui,https://phil-and-lui.de/,SUS,True
1425,phyne,https://phyne.com,SUS,True
1426,piazza italia,https://piazzaitalia.it,NOT,True
1427,picard,https://picard-lederwaren.de,NOT,True
1428,piccalilly,https://piccalilly.co.uk,SUS,True
1429,picopoc,https://picopoc.com,SUS,True
1430,pieces,https://pieces.com,NOT,False
1431,pierre cardin,https://pierrecardin.com,NOT,True
1432,pigeon organics,https://pigeonorganics.com,SUS,True
1433,pike brothers,https://pikebrothers.com,SUS,True
1434,pikolinos,https://pikolinos.com,NOT,True
1435,pilgrim,https://pilgrimclothing.com.au,NOT,True
1436,pill,https://pillapparel.com/,SUS,True
1437,pina studio,https://pina.studio,SUS,True
1438,pinned by k,https://pinnedbyk.com,SUS,True
1439,pinqponq,https://pinqponq.com,SUS,True
1440,pioneer ,https://pioneerclothingco.com/,NOT,False
1441,piquadro,https://piquadro.com,NOT,True
1442,piwari,https://piwari.com,SUS,True
1443,pixie,https://pixiemarket.com,SUS,True
1444,plae,https://plae.co,SUS,True
1445,please,https://pleasefashion.com,NOT,True
1446,plein sport,https://pleinsport.com,NOT,False
1447,plevier,https://plevierbusinessbags.com,SUS,True
1448,plotz,http://plotz.co,SUS,False
1449,po-zu,https://po-zu.com,SUS,True
1450,poc,https://pocsports.com,NOT,True
1451,polarn o. pyret,https://polarnopyret.co.uk,NOT,True
1452,polaroid originals,https://polaroidoriginals.com,NOT,True
1453,poler,https://polerstuff.com,NOT,True
1454,police,https://883police.com,NOT,True
1455,polo ralph lauren,https://ralphlauren.com/,NOT,True
1456,pony,https://pony.com,NOT,True
1457,pop copenhagen,http://popcopenhagen.com,NOT,True
1458,popolini,https://popolini.com,SUS,True
1459,popupshop,http://popupshop.com,SUS,True
1460,porsche design,https://porsche-design.com,SUS,True
1461,prada,https://prada.com,NOT,True
1462,prana,https://prana.com,SUS,True
1463,pretty ballerinas,https://prettyballerinas.com,NOT,True
1464,pretty green,https://prettygreen.com,NOT,True
1465,prima moda,http://primamodausa.com,SUS,True
1466,primadonna,https://primadonna.com.gr,NOT,False
1467,princesse tam tam,https://princessetamtam.com,NOT,True
1468,pro-keds,https://prokeds.com,NOT,True
1469,profuomo,https://profuomo.com,NOT,True
1470,project cece,https://projectcece.nl,SUS,True
1471,project x paris,https://projectxparis.com,NOT,True
1472,promiss,https://promiss.nl,NOT,True
1473,promod,https://promod.eu,NOT,False
1474,proof eyewear,https://iwantproof.com/,SUS,True
1475,protest,https://protest.eu,NOT,True
1476,public,https://publicrec.com,SUS,True
1477,pukas,https://pukassurf.com,NOT,True
1478,pull&bear,https://pullandbear.com/gb/,NOT,True
1479,puma,https://eu.puma.com,SUS,True
1480,punto pigro,http://puntopigro.it,SUS,True
1481,purdey,https://purdey.com,NOT,True
1482,pure sportswear,https://puresportswear.nl,SUS,True
1483,pyrenex,https://pyrenex.com,NOT,True
1484,pyua,https://pyua.eu,SUS,False
1485,qnoop,https://qnoop.com,SUS,True
1486,quay australia,https://quayaustralia.com,NOT,True
1487,quazi design,https://quazidesign.com,SUS,True
1488,quechua,https://quechua.co.uk,NOT,False
1489,quetzal artisan,https://quetzalartisan.com,SUS,True
1490,quiksilver,https://quiksilver.com,NOT,True
1491,r-collection,https://r-collection.com,NOT,True
1492,r. m. williams,https://rmwilliams.com.au,NOT,True
1493,rab,https://rab.equipment,NOT,True
1494,rag & bone,https://rag-bone.com,NOT,True
1495,ragdoll la,https://ragdoll-la.com,NOT,True
1496,ragwear,https://ragwear.com,NOT,True
1497,rains,https://rains.com,SUS,True
1498,rakha,https://rakha.co.uk,SUS,True
1499,ralph lauren,https://ralphlauren.co.uk,NOT,True
1500,rapha,https://rapha.cc,SUS,True
1501,raspberry republic,http://raspberryrepublic.pl,SUS,True
1502,rawrow,http://rawrow.com,NOT,True
1503,ray musgo,https://raymusgo.com,SUS,True
1504,ray-ban,https://ray-ban.com,NOT,True
1505,re.draft,http://www.redraft-clothing.com,NOT,True
1506,rebel heritage,https://rebel-heritage.com,NOT,False
1507,recipe for men,http://recipeformen.com,SUS,True
1508,recolution,https://recolution.de,SUS,True
1509,red fox,https://redfoxoutdoor.com,NOT,True
1510,redefined rebel,https://redefinedrebel.com,SUS,True
1511,redskins,https://redskins.fr,SUS,True
1512,reebok,https://reebok.com,NOT,False
1513,reef,https://reef.com,NOT,True
1514,reell,https://reelljeans.com,NOT,True
1515,reformation,https://thereformation.com,NOT,True
1516,refresh,https://refreshclothing.ca,SUS,True
1517,regatta,https://regatta.com,NOT,True
1518,rehab footwear,https://rehabfootwear.com,NOT,True
1519,reima,https://reima.com,NOT,True
1520,reiss,https://reiss.com,NOT,True
1521,religion,https://religionclothing.com,NOT,True
1522,repeat,https://repeatcashmere.com,NOT,True
1523,replay,https://replayjeans.com,NOT,False
1524,resonature,https://resonaturebrand.com/,SUS,False
1525,resteröds,https://resterods.com/en,NOT,True
1526,retour,https://retourjeans.com,NOT,True
1527,retrostiel,https://www.retrostiel.de,SUS,True
1528,retrosuperfuture,https://retrosuperfuture.com,SUS,True
1529,reusch,https://www.reusch.com,SUS,True
1530,review,https://review-australia.com,NOT,False
1531,rewrap,http://rewrap.eu,SUS,True
1532,rhumaa,https://rhumaa.com,SUS,True
1533,rianne de witte,https://riannedewitte.com,SUS,True
1534,rice,https://thericeco.com/en_en/,SUS,True
1535,richter,http://richtergoods.com,NOT,True
1536,rieker,https://rieker.co.uk,NOT,True
1537,rinascimento,https://rinascimento.com,NOT,True
1538,rino & pelle,https://rino-pelle.com,NOT,True
1539,rip curl,https://ripcurl.com,NOT,True
1540,risa,https://therisacollection.com,SUS,True
1541,rita row,https://ritarow.com,SUS,True
1542,rittrshaus,https://rittrshaus.com,SUS,False
1543,river island,https://www.riverisland.com,NOT,True
1544,riverwoods,https://riverwoods.net,NOT,False
1545,rivieras,https://rivieras.com,NOT,True
1546,roberto cavalli,https://robertocavalli.com,NOT,True
1547,roberto collina,https://robertocollina.com,NOT,True
1548,rock star baby,https://rockstarbaby.com,NOT,True
1549,rockamora,http://rockamora.de,SUS,True
1550,rodial,https://rodial.co.uk,NOT,False
1551,rohde,http://christinarohde.dk,SUS,True
1552,rokà,https://www.roka.com,SUS,True
1553,rombaut,https://rombaut.myshopify.com,SUS,True
1554,ron dorff,https://rondorff.com,NOT,True
1555,roosevelt,https://rooseveltandco.com,SUS,True
1556,roots,https://roots.com,SUS,False
1557,rosemunde,https://rosemunde.com,NOT,True
1558,rosenstaub,https://rosenstaub.com,NOT,True
1559,rosental organics,https://rosental.de/,SUS,True
1560,roxy,https://roxy.com,NOT,True
1561,royal bamboo,https://royalbamboo.com,SUS,True
1562,royal blush,https://royalblushapparel.com,SUS,True
1563,royal robbins,https://royalrobbins.com,NOT,True
1564,rubymoon,https://rubymoon.org.uk,SUS,False
1565,rue de femme,https://ruedefemme.com,SUS,True
1566,rukka,http://rukka.com,NOT,True
1567,rumble,https://rumbleapparel.com,SUS,False
1568,russell athletic,https://russellathletic.com,NOT,True
1569,rusty,https://rusty.com,NOT,True
1570,rvca,https://rvca.com,NOT,True
1571,rvlt,https://rvlt.com,SUS,True
1572,s.oliver,https://soliver.eu,NOT,True
1573,sabahar,https://sabahar.com,SUS,True
1574,sabo skirt,https://saboskirt.com,NOT,True
1575,sacha,https://sachadrake.com,NOT,True
1576,sail racing,https://sailracing.com,NOT,True
1577,sailmate,https://sailmate.eu,SUS,True
1578,saint basics,https://saintbasics.com,SUS,True
1579,saint tropez,https://sainttropez.com,NOT,True
1580,salamander,https://blacksalamander.com,SUS,True
1581,salewa,https://salewa.com,SUS,True
1582,salming,http://salming.com,NOT,True
1583,salomon,https://salomon.com,NOT,True
1584,salzen,https://salzen.com,SUS,True
1585,samsonite red,http://samsonitered.com,NOT,True
1586,sandmade,https://sandmade-desertdesign.de,SUS,True
1587,sandqvist,https://sandqvist.com,SUS,True
1588,sandro,https://us.sandro-paris.com,NOT,True
1589,sandwich,https://sandwichfashion.nl,NOT,True
1590,sanetta,https://sanetta-group.com,NOT,True
1591,sanuk,https://sanuk.com,NOT,True
1592,sapph,https://sapph.com,NOT,True
1593,sarah pacini,https://sarahpacini.com,NOT,True
1594,sasta,https://sasta.fi,NOT,True
1595,saucony,https://saucony.com,NOT,True
1596,savotta,https://finn-savotta.fi,SUS,False
1597,scapa,https://scapaworld.com,NOT,True
1598,scapino,https://scapino.nl,NOT,True
1599,scarpa,https://scarpa.com,NOT,False
1600,schiesser,https://schiesser.com,NOT,True
1601,schmuddelwedda,https://schmuddelwedda.de,NOT,True
1602,schott,https://www.schottnyc.com,NOT,True
1603,scoredraw,https://scoredraw.com,NOT,True
1604,scot,https://scottsmenswear.com,SUS,False
1605,scotch & soda,https://scotch-soda.com,NOT,True
1606,sea to summit,https://seatosummit.com,SUS,True
1607,seafolly,https://seafolly.com,NOT,True
1608,seasalt cornwall,https://seasaltcornwall.co.uk,SUS,True
1609,sebago,https://sebago-usa.com,NOT,True
1610,second female,https://secondfemale.com,NOT,True
1611,seeyou,http://www.iseeyoucollection.co.uk,NOT,False
1612,seidensticker,https://seidensticker.com,NOT,True
1613,selected,https://selected.com,NOT,False
1614,senmotic,https://senmotic-shoes.com,SUS,True
1615,serge denimes,https://sergedenimes.com,NOT,True
1616,serge pariente,https://sergepariente.com,NOT,True
1617,sergio tacchini,https://sergiotacchini.com,NOT,False
1618,sessun,https://sessun.com,NOT,True
1619,sexysocks,https://sexysockssa.com,SUS,True
1620,shabbies amsterdam,https://shabbiesamsterdam.com,NOT,True
1621,shan rahimkhan,https://shanrahimkhan.com,NOT,True
1622,shaveworks,https://getshaveworks.com/,NOT,True
1623,shepherd,https://shepherdsfashions.com,NOT,True
1624,shimano,https://bike.shimano.com,NOT,True
1625,shine original,https://shineoriginal.com,NOT,False
1626,shirt by hand,https://shirtbyhand.nl,SUS,True
1627,shisha,https://shishabrand.com,SUS,True
1628,shoe the bear,https://shoethebear.us,NOT,True
1629,shoemates,https://shoemates.de,SUS,True
1630,shoepassion,https://shoepassion.com,NOT,True
1631,shoesme,https://shoesme.nl,SUS,True
1632,sidai designs,http://sidaidesigns.com,SUS,True
1633,siksilk,https://siksilk.com,SUS,True
1634,silfir,https://silfir.com,SUS,False
1635,silvio tossi,https://www.silviotossi.com,NOT,True
1636,simclan,https://simclan.de,SUS,True
1637,sinners attire,https://sinnersattire.com,NOT,True
1638,sinweaver,https://sinweaver.com,SUS,True
1639,sisley,https://gb.sisley.com,NOT,True
1640,sissel edelbo,https://sissel-edelbo.dk,SUS,True
1641,sissy-boy,https://sissy-boy.com,NOT,True
1642,sisters point,https://sisterspoint.com,NOT,True
1643,sixth june,https://sixthjune.com,NOT,True
1644,sixtyninety,https://sixtyninety.co.uk,SUS,False
1645,sixtyseven,https://sixtyseven.es,NOT,False
1646,siyana london,http://siyanalondon.com,SUS,True
1647,skagen,https://www.skagen.com,NOT,True
1648,skandinavisk,https://skandinavisk.com,SUS,True
1649,skechers,https://skechers.com,NOT,True
1650,skiny,https://skiny.com,SUS,True
1651,skot,https://skotfashion.com,SUS,True
1652,skullcandy,https://skullcandy.eu,NOT,False
1653,slazenger,https://store.slazenger.com,NOT,False
1654,slippely,https://slippely.nl,SUS,True
1655,sloggi,https://sloggi.com,NOT,False
1656,slugs and snails,http://slugsandsnails.ie,SUS,True
1657,slydes,https://slydes.com,NOT,False
1658,smafolk,https://smafolk.dk,SUS,True
1659,smilodox,https://smilodox.com,NOT,True
1660,smith optics,https://smithoptics.com,SUS,True
1661,sneaky steve,https://sneakysteve.com,NOT,False
1662,snipe,https://snipes.nl,SUS,True
1663,so cosi,https://socosi.de,SUS,True
1664,soaked in luxury,https://soakedinluxury.com,NOT,True
1665,society,https://societysport.co.uk,SUS,True
1666,sofie schnoor,http://sofieschnoorwebshop.com,SUS,True
1667,soft gallery,https://softgallery.dk,SUS,True
1668,sogoodtowear,https://sogoodtowear.com,SUS,True
1669,sole rebels,https://solerebels.com,SUS,True
1670,solitude the label,https://solitudethelabel.nl,SUS,False
1671,soma,https://soma.com,NOT,False
1672,someone,https://someone-kids.be,SUS,False
1673,somewhere,https://somewherenowhere.net,SUS,True
1674,sooth munich,https://soothmunich.de,SUS,False
1675,sorel,https://sorel.com,NOT,True
1676,soulbottles,https://soulbottles.de,SUS,True
1677,soulland,https://soulland.com,NOT,True
1678,soulstar,https://soulstarclothing.com,NOT,True
1679,sourpuss,https://sourpussclothing.com,NOT,True
1680,soxs,https://soxs.co/en,SUS,True
1681,soyaconcept,https://soyaconcept.com,NOT,True
1682,spanx,https://spanx.com,NOT,True
1683,sparkz,https://sparkz-copenhagen.com,NOT,False
1684,speedo,https://speedo.com,NOT,False
1685,sperry,https://www.sperry.com,NOT,True
1686,spikes & sparrow,https://spikesandsparrow.com/,SUS,True
1687,spiral,https://spiraldirect.com,NOT,True
1688,spm,http://www.spmshoesandboots.com,NOT,True
1689,sprekenhus,https://sprekenhus.com/en/,SUS,True
1690,springfield,https://myspringfield.com,SUS,True
1691,spykar,https://spykar.com,NOT,True
1692,sseko,https://ssekodesigns.com,SUS,True
1693,stance,https://stance.com,NOT,True
1694,stanley & stella,https://stanleystella.com,SUS,False
1695,starter,https://starter.com,NOT,True
1696,state of elevenate,https://elevenate.com/,NOT,True
1697,stella mccartney,https://stellamccartney.com,SUS,True
1698,steps,https://steps.nl,NOT,False
1699,steve madden,https://stevemadden.com,NOT,True
1700,stighlorgan,https://stighlorgan.com,SUS,True
1701,still nordic,https://stillnordic.com,SUS,True
1702,stockerpoint,https://stockerpoint.de,SUS,True
1703,stone island,https://stoneisland.com,NOT,False
1704,stop the water while using me!,https://stop-the-water-while-using-me.com/en/,SUS,True
1705,storm & marie,https://stormandmarie.com/,SUS,False
1706,stratic,https://stratic.de,NOT,True
1707,strellson,https://strellson.com,NOT,True
1708,strick amsterdam,http://strickamsterdam.nl,SUS,False
1709,studio jux,https://studiojux.com,SUS,True
1710,studio myr,http://studiomyr.com,SUS,True
1711,studiorundholz,http://studiorundholz.com,SUS,True
1712,stussy,https://stussy.com,SUS,True
1713,sublevel,https://sublevel.de,SUS,False
1714,suit,https://suit.dk,NOT,False
1715,suitsuit,https://suitsuit.com,NOT,True
1716,summum,https://summumwoman.com,NOT,True
1717,sunad,https://sunad.es,SUS,True
1718,sunheroes,http://sunheroes.nl/,SUS,False
1719,superfit,https://superfitapparel.com,SUS,True
1720,superga,https://superga.co.uk,NOT,True
1721,supermegaflex,https://supermegaflex.com,SUS,True
1722,superstainable,https://superstainable.com,SUS,True
1723,supra,https://suprafootwear.com,NOT,True
1724,supré,https://supre.com.au,NOT,True
1725,suri frey,https://surifrey.com,NOT,True
1726,swatch,https://swatch.com,NOT,False
1727,sweaty betty,https://sweatybetty.com,NOT,True
1728,swedish stockings,https://swedishstockings.com,SUS,True
1729,sweet deluxe,https://sweet-deluxe.de,NOT,True
1730,sweet sktbs,http://sweetsktbs.com,SUS,True
1731,sweetlegs,https://sweetlegs.com,NOT,True
1732,swegmark,https://swegmark.com,SUS,True
1733,swims,https://swims.com,NOT,True
1734,swing,https://swingfashion.pl,NOT,True
1735,swiss military,http://swissmilitary.ch,SUS,True
1736,sylvia calvo,https://sylviacalvobcn.com,SUS,True
1737,syou,https://syou.com,SUS,True
1738,t.m.lewin,https://tmlewin.com,NOT,True
1739,t.u.k.,https://tukshoes.com,NOT,True
1740,taiga,https://taigaworks.ca,SUS,True
1741,tailor store,https://tailorstore.com,SUS,True
1742,take-two,http://taketwoclo.com,NOT,True
1743,takko,https://takko.com,NOT,True
1744,tally weijl,https://tally-weijl.com,NOT,True
1745,talula,https://talulah.com.au,NOT,True
1746,tamaris,https://tamaris.com,NOT,True
1747,tante betsy,https://tantebetsy.com,NOT,True
1748,tao & friends,https://taoandfriends.com/,SUS,True
1749,tateossian,https://tateossian.com,SUS,True
1750,tatonka,https://tatonka.com,SUS,True
1751,tawast,https://tawastclothing.com,SUS,True
1752,ted baker,https://tedbaker.com,SUS,True
